,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
56,-0.3414826,0.29530263,0.28348145,0.018787872,-0.23823443,-0.11994944,-0.2985003,0.2679663,0.051931437,-0.37572786,0.014912599,0.24556534,0.0458757,0.32134417,-0.21287878,0.12663905,0.22875918,0.0079362765,-0.31097466,0.16029166,-0.15666705,-0.023143182,0.5643705,0.0969152,0.008093297,0.13566314,-0.30347392,0.48866147,-0.22280146,-0.30998278,-0.46775526,0.2977198,-0.06361995,-0.047836438,-0.15576646,-0.09746867,-0.11798907,0.14344296,-0.07738687,-0.67741245,0.2802437,0.18428667,-0.096117504,-0.5840261,0.11938642,-0.37056255,0.04835332,0.24414377,0.0068308776,0.31586066,0.03098168,0.056346633,-0.06980273,-0.18031251,0.27609318,0.03512536,-0.18157978,-0.044485662,-0.39211473,0.21475628,-0.28561687,-0.18316054,0.15796855,-0.11115991,0.38499063,0.019664472,-0.053303022,0.041652266,-0.094987124,0.5042589,0.123966016,0.15448351,-0.30618954,0.35464713,-0.22573012
57,0.110575706,-0.05463704,-0.37996244,-0.14711368,0.28863585,-0.012140731,-0.22682811,-0.11176278,0.53665,0.15003948,0.43054864,-0.20517083,0.1869496,0.29373452,-0.13164447,-0.3431719,0.19931862,-0.30900458,-0.12082392,-0.25445214,-0.16870287,0.011921842,-0.30984658,0.099279255,0.44686806,-0.17016627,0.109384984,0.23375991,-0.52298915,-0.10487555,-0.067491256,0.06769198,-0.08480488,-0.54809076,-0.053832483,-0.33554304,0.5913859,-0.0016939586,-0.3347721,0.07682123,-0.31703672,0.16214538,0.6279413,0.056087334,-0.07911775,0.80801094,0.028627157,-0.44296983,0.39212194,-0.0043177265,-0.002834468,-0.59309286,-0.21321703,0.04071213,0.095941424,0.06851581,0.6628977,0.9055977,-0.10231617,0.21948391,0.08854384,-0.1209389,0.37883165,-0.053337343,-0.20283289,0.30777663,0.059246875,-0.30813658,-0.36637965,-0.1563827,0.31678477,0.28823397,0.12130122,-0.4009821,0.31097504
58,0.4872156,0.15290846,0.49984494,0.12045792,0.75550133,0.40666327,0.82802993,0.45676547,0.31828704,-0.31119815,0.7068599,-0.43544528,-0.2239369,0.6933495,0.040483482,-0.54863244,0.30017415,0.24246554,0.104185775,-0.29395446,0.7564408,-0.03172902,-0.435659,-0.0082064085,-0.49108046,0.15841043,-0.54956067,0.67479277,-0.23429087,-0.26032615,0.048596416,0.42696562,-0.23418275,0.2826254,0.39987803,1.4242105,0.4672786,0.48541355,-0.094418,-0.6165642,-0.5927081,-0.37990198,-0.47532862,-0.74054754,-0.33612177,-0.27284366,0.2978884,-0.307739,-0.07225322,0.7967108,0.03769214,0.23581135,-0.22362894,0.05718832,-0.68141216,-0.05283172,0.15172292,-0.13381794,0.3579468,0.42097864,-0.47510746,-0.36794144,-0.23892541,0.51958734,-0.15803584,-0.73186135,0.57114995,0.7658517,-0.16705413,0.35326326,-0.28017002,0.2608957,-1.1704994,0.3421606,0.25574574
59,-0.31778124,0.29637966,0.16197313,0.18580362,-0.31927887,-0.20055383,-0.5823759,0.20563668,0.0480797,-0.40990615,0.102079265,0.2506079,0.14989164,0.23625247,-0.14571199,0.09889166,0.16329223,-0.0058760475,-0.39596072,0.096927375,-0.4058885,-0.05350777,0.4428132,0.00065306394,0.11905276,0.108087406,-0.19173603,0.5818436,-0.25900343,-0.24217106,-0.48890883,0.27136436,-0.04027233,-0.24506608,-0.22597963,-0.3896849,-0.08024118,0.083370045,0.006921916,-0.6194108,0.35778737,0.12268101,0.047329076,-0.48691308,0.18798897,-0.11293773,-0.08335346,0.19489397,0.057791356,0.21140015,-0.13254963,-0.1529873,0.008862796,-0.2609884,0.3188717,0.12064384,0.05244347,0.24687414,-0.40309066,0.26912138,-0.23490958,-0.2466235,0.3906744,-0.10511541,0.2799418,0.1895356,-0.09829973,-0.15495172,-0.24504933,0.3589406,0.29223683,0.29270458,-0.116569966,0.15155375,-0.09687852
60,-0.17347994,0.12308911,-0.18796816,0.080624565,-0.093591206,-0.23442915,-0.62178767,-0.02039068,0.30104557,-0.21234308,0.29827034,0.05964921,0.23672536,0.19988811,-0.1422939,-0.18160623,0.21907775,-0.22716363,-0.34826455,-0.12540777,-0.4215294,-0.042712662,0.07062348,-0.009760505,0.35502064,-0.06292458,-0.072234154,0.4465214,-0.3884006,-0.15565854,-0.3799801,0.21868968,-0.059687555,-0.49205178,-0.25376594,-0.5420999,0.24460545,0.00616986,-0.14363158,-0.22822595,0.1540531,0.12230956,0.47629285,-0.1984605,0.054266814,0.52899486,-0.096774235,-0.05452948,0.2959416,0.044771433,-0.15569727,-0.5788015,-0.06635872,-0.19040695,0.23156801,0.15653293,0.4009899,0.7431198,-0.32253623,0.30989036,-0.15389605,-0.1198138,0.5639504,-0.08656769,-0.0099546015,0.33626807,-0.05355759,-0.37094808,-0.27637404,0.047318187,0.36405072,0.32375303,0.14402612,-0.25766253,0.12592454
61,-0.30644438,0.30769143,0.21476278,0.088418856,-0.27561054,-0.17870569,-0.42965505,0.2653555,-0.035220362,-0.3731837,-0.0037414087,0.2846303,0.027797377,0.29989827,-0.12004865,0.19877268,0.1265667,0.05502507,-0.29133868,0.19470839,-0.27775082,-0.036796894,0.55792516,0.05982222,-0.009593448,0.16224377,-0.2909796,0.44686142,-0.19968793,-0.23754571,-0.48783273,0.25780833,-0.03829266,-0.11045205,-0.1980416,-0.18252021,-0.2102499,0.17951395,0.0060029295,-0.65991133,0.36526754,0.1464474,-0.11561495,-0.52092797,0.2054405,-0.43444097,0.02211911,0.2973298,-0.07372757,0.26605314,4.1043706e-05,0.046099856,-0.039224695,-0.25193816,0.35096425,0.07575709,-0.16772714,-0.0072581475,-0.38904378,0.123989366,-0.18472117,-0.2505619,0.14653331,-0.11697709,0.34879035,0.10173374,-0.053997975,-0.032654125,-0.08628629,0.48737216,0.15046766,0.15638083,-0.23694439,0.26548448,-0.23633853
62,0.019811139,-0.0085184965,-0.12563728,0.042412527,-0.055981047,-0.039720662,-0.114883296,0.15997872,0.23093754,0.07244653,0.32081535,-0.0054739174,0.06976403,0.32304943,-0.11285318,0.053436466,-0.13865378,-0.0629203,-0.102829754,0.0068703964,-0.23120892,-0.104767084,-0.1532962,0.14854929,0.13804156,-0.04119785,0.1418034,0.2540876,-0.31725374,-0.1292958,-0.16611248,-0.1048388,-0.10434178,-0.41070384,0.1609278,-0.27303705,0.33044517,0.16481282,-0.14129141,-0.13951297,-0.18505381,-0.021208925,0.23370427,0.0064566196,0.0096437065,0.20311831,0.041356053,-0.26081595,0.23466977,0.060536273,-0.03327598,-0.1793114,0.0032186373,0.033025365,0.09570831,0.08554882,0.5582805,0.50572526,0.0491808,-0.037548814,0.19625415,-0.32379386,0.08696074,-0.05511166,-0.12578836,0.27740017,0.07444122,-0.13748485,-0.43604892,0.025062382,0.25199783,0.21174437,0.046376947,-0.19861498,-0.017278098
63,0.28181636,-0.1214982,-0.29082903,0.12435541,0.12774228,0.19140545,0.076073475,-0.005712038,0.0029839906,0.5437378,0.35507098,0.08876831,-0.4746123,0.47902685,0.118596025,0.24768625,-0.34154242,0.3824883,0.33290383,0.24510007,-0.06338744,0.039644297,-0.35757187,-0.09626758,0.074648164,-0.10799361,0.014639649,-0.317777,0.39357436,0.12574622,0.23329045,0.10622829,0.20258905,-0.41926357,0.03950056,0.51208526,0.090387486,0.62072384,0.3776876,0.120257534,0.032762304,-0.07983784,-0.32355255,0.39401606,0.25243175,-0.11228005,0.04730833,0.053398494,-0.35397306,-0.23885097,0.23893237,0.3369541,0.1327205,0.0019303032,0.13890725,0.14927085,0.10692042,0.14045556,0.35126278,-0.3516755,0.5012748,-0.40986863,-0.21230721,0.036205888,-0.59458554,0.34031728,0.089869335,-0.21652377,0.23383954,-0.3823644,0.12974848,-0.06696416,-0.089136526,-0.19565386,-0.10033177
64,0.056582112,0.06794454,-0.050583526,-0.23228465,0.28856972,0.17067073,0.40573657,-0.1529951,0.13835356,0.621709,0.24410006,-0.008812669,-0.4709561,0.66359496,-0.17368181,0.039575562,0.1465165,0.26777622,0.34364045,0.32014433,0.3691629,0.1519997,-0.10257385,0.0053431354,0.074792005,-0.17942321,-0.20026453,-0.28991124,0.36415684,-0.1451888,0.44625703,0.39243186,0.26246575,0.2620722,0.023905816,0.8735473,0.39892337,0.61242133,0.125231,-0.042285632,-0.10764233,0.04903812,-0.46438065,0.3561659,-0.0998469,-0.15280022,0.3938746,0.12635255,-0.35516173,0.01978035,0.37144786,0.69756925,0.07335847,0.21292724,0.12406263,-0.19614665,-0.29361606,-0.13491985,0.3433916,-0.07878219,0.14548841,-0.14438711,-0.41342595,-0.032547016,-0.3484425,0.08254676,0.12857914,-0.027221613,0.6741023,-0.32411417,-0.0048020254,-0.27351803,-0.4200391,0.53773147,-0.2948159
65,-0.21984601,-0.05222159,-0.2050139,-0.012077068,-0.15765741,-0.11339888,-0.12852831,0.056776304,0.30827427,0.18954393,0.3615853,-0.037693124,0.08991782,0.27170283,-0.20560569,0.15708405,-0.17525475,-0.028434668,-0.1150415,0.13646686,-0.37749806,-0.13069122,-0.23909661,0.25366583,0.24909012,-0.06051493,0.30141807,0.23071575,-0.39337328,-0.16174611,-0.092478566,-0.28239757,-0.12157506,-0.5031697,0.17362237,-0.55487376,0.39204773,0.17810225,-0.16866836,-0.15970829,-0.15280254,0.018283665,0.30931813,0.18466249,0.03335553,0.34098837,-0.0071132556,-0.22420703,0.31944057,-0.14089258,-0.03797466,-0.13139291,0.031295184,0.17731212,0.18153329,0.12556049,0.7018163,0.6053141,0.05558245,0.039486792,0.31831875,-0.34286577,0.005580691,-0.06743794,-0.09438454,0.46757331,-0.06345011,-0.30628327,-0.38580355,-0.07789701,0.39188132,0.16617325,0.22301216,-0.115343876,-0.0970323
66,-0.25060657,-0.011482952,-0.31793416,-0.0058172364,-0.2299375,-0.2094568,-0.34904376,0.07902336,0.3373663,0.06765354,0.3236382,0.0053218515,0.19695567,0.17741773,-0.18622768,0.17269656,-0.07670418,-0.12665789,-0.23885043,0.048936278,-0.52163756,-0.10702944,-0.099863134,0.28961042,0.3565155,-0.01822731,0.24626599,0.32710877,-0.45527816,-0.17443419,-0.24981414,-0.25503018,-0.11787832,-0.66545725,0.048244976,-0.75334305,0.34036398,0.058416512,-0.2104866,-0.16473068,-0.026247641,0.10596125,0.46681795,0.083683856,0.08803213,0.44012067,-0.08977604,-0.20323163,0.3883465,-0.19898444,-0.074259385,-0.33916202,0.002469908,0.060076088,0.26728866,0.21113205,0.6826442,0.7376437,-0.17110582,0.118090816,0.22831365,-0.30922645,0.18582511,-0.12129063,-0.021090934,0.5093847,-0.13686916,-0.4220213,-0.4312837,0.017636921,0.43821934,0.19572835,0.36780247,-0.2640755,-0.07315883
67,0.17251688,-0.03795138,-0.19335532,-0.024329377,0.093931064,0.14947675,0.13679947,0.0018672318,0.016944584,0.42838228,0.30801308,0.078368545,-0.35893077,0.4546385,-0.014379449,0.22064956,-0.17622407,0.30443066,0.24072762,0.24345154,-0.01182983,0.046666313,-0.23374224,0.01552837,0.05617234,-0.06340568,-0.033331186,-0.20405819,0.269782,0.015721468,0.20481707,0.07922667,0.1277284,-0.24169184,0.024685651,0.50112903,0.18086578,0.50594735,0.22918163,-0.005976473,0.0070541003,-0.019393047,-0.2844276,0.28903538,0.13615583,-0.11356551,0.11879389,0.049183257,-0.24699758,-0.14849736,0.22427022,0.35735804,0.036136933,0.0118951,0.14284694,0.06869284,0.0019239545,0.043506246,0.27704498,-0.20883274,0.33860344,-0.31147084,-0.2667145,0.009400563,-0.39862287,0.26606828,0.051186856,-0.17046897,0.21284963,-0.26421535,0.12047625,-0.13897851,-0.13451357,0.019871099,-0.17450953
68,-0.14013883,-0.07738838,-0.1850093,0.04621425,-0.25651157,-0.045684148,-0.015763445,0.12074093,0.07736423,0.32589358,0.3231225,0.11783617,-0.12082178,0.35622463,-0.10728623,0.4412712,-0.40445456,0.21974123,0.06754627,0.37095696,-0.34593946,-0.14887433,-0.16633517,0.20464717,0.055022106,-0.0019506913,0.24225144,0.005309041,-0.040592145,-0.09870592,-0.027807856,-0.29230785,-0.062359944,-0.41296875,0.2485445,-0.25374147,0.18950787,0.41452298,0.061509572,-0.1531462,0.010843602,-0.05847198,-0.08346435,0.27915692,0.18080801,-0.10070203,0.044896834,-0.05188263,0.0098177735,-0.18263945,0.08668423,0.21706802,0.13854659,0.14811641,0.20412755,0.120762356,0.4366594,0.25176933,0.1747695,-0.2367417,0.49629033,-0.45147192,-0.26127452,-0.059597276,-0.19045769,0.42049795,-0.022098513,-0.25675914,-0.21379076,-0.07769343,0.32991022,-0.01640202,0.0992943,-0.0049422793,-0.3121701
69,0.044166207,-0.036548804,-0.3821474,0.09779963,0.04524863,-0.07952507,-0.5076825,-0.030960208,0.3742879,0.15058488,0.45296368,-0.06693633,0.15798129,0.2972977,-0.03388628,-0.145757,-0.11627235,-0.17690326,-0.115551315,-0.112587474,-0.41343945,-0.08063097,-0.33022958,0.030257706,0.38318494,-0.14137563,0.26714304,0.16731496,-0.36875328,-0.065416105,-0.1942238,-0.030251246,-0.025504287,-0.7037214,0.0061028805,-0.6184466,0.42674264,0.09246308,-0.12923004,0.04855483,-0.10637046,-0.003964375,0.556228,0.20449683,0.04966595,0.74965024,-0.16102424,-0.38963273,0.32463363,-0.17374991,-0.14051077,-0.60498345,0.03517862,-0.053388026,0.18856755,0.20491458,0.8195593,1.0133536,-0.04058544,0.04707424,0.29726535,-0.30442736,0.44230172,-0.0803042,-0.32197112,0.5509717,-0.019644992,-0.45990062,-0.49166876,-0.24962088,0.43124288,0.399954,0.33581328,-0.5010518,0.24536613
70,-0.20937403,0.109863006,-0.07875868,0.1426221,-0.32004362,-0.14396824,-0.45780796,0.19395457,0.08562112,-0.13297166,0.225566,0.21056567,0.09942919,0.24513629,-0.1138963,0.21792841,-0.14282703,-0.020464996,-0.25904956,0.14188728,-0.46938428,-0.14907275,0.11548065,0.11697871,0.13388683,0.025594419,0.10307969,0.36085257,-0.2783707,-0.14491886,-0.42293417,-0.07808365,-0.09327893,-0.4588204,0.00052268046,-0.52263707,0.060950086,0.14185591,-0.033076357,-0.344808,0.15064378,0.055731963,0.16693564,-0.14529864,0.17069091,0.0029711262,-0.07719348,-0.009702883,0.15532824,0.01424009,-0.11063905,-0.17269719,0.07527228,-0.13790393,0.31764704,0.15471534,0.41605693,0.43905315,-0.17910233,-0.04490295,0.13408768,-0.36512414,0.22416885,-0.14554194,0.026563192,0.38557816,-0.058699016,-0.2531317,-0.42688534,0.17059982,0.3323883,0.23372264,0.10721555,-0.12846804,-0.13467886
71,0.038292434,0.04404811,-0.11702789,-0.17731465,0.3015784,0.122311324,0.22180407,-0.18765248,0.13329968,0.5720275,0.27721038,-0.047140654,-0.40041688,0.62527037,-0.18085687,-0.04285111,0.19447759,0.22435276,0.26174554,0.2451806,0.2594363,0.14319554,-0.12813771,-0.04318823,0.116014905,-0.16225655,-0.21117646,-0.22202377,0.2927747,-0.09935274,0.31655335,0.4361619,0.27192456,0.18770623,-0.045078356,0.6713446,0.37081483,0.49861088,0.120220944,-0.02135283,-0.036224905,0.03221045,-0.35299593,0.28357664,-0.1117171,0.004675966,0.3233818,0.08924242,-0.30329004,-0.009579634,0.30653292,0.4663832,0.07325448,0.16163574,0.114154056,-0.15667611,-0.23441641,0.009714639,0.2808451,-0.0047359797,0.11814929,-0.12384256,-0.23283224,-0.033695184,-0.29937187,0.11687523,0.09472065,-0.11932004,0.61178243,-0.34371778,0.04511188,-0.2151242,-0.3584628,0.43926367,-0.18325947
72,-0.12195286,-0.06804245,-0.15943208,-0.16841114,-0.31838286,0.016354144,0.16203031,0.23819359,0.0072220317,0.14824647,0.05819561,0.2896718,-0.09009599,0.25710642,-0.17029226,0.55810225,-0.3116024,0.12044912,0.027283926,0.29789582,-0.23687671,-0.08065453,0.038726162,0.36593688,0.020165224,0.059049893,0.13802268,0.04835496,-0.14007194,-0.19465889,-0.13440676,-0.3989917,-0.111487836,-0.38638082,0.20955023,-0.05430591,0.075354405,0.25573778,-0.094260804,-0.24259506,-0.05941492,0.14759797,-0.033586405,0.06592556,0.2818238,-0.39796355,0.11295452,0.06858008,0.07740049,0.01200646,0.23252062,0.3258959,-0.08807878,0.049112905,0.29868752,0.076264344,0.16327369,-0.03611537,0.0049896347,-0.32626712,0.3802992,-0.42499587,-0.36402798,-0.12561704,0.04790391,0.33011866,-0.03435065,-0.07318249,-0.28369898,0.21455732,0.17456622,-0.15222403,0.063409105,0.011983552,-0.46766034
73,0.12961411,-0.065376244,-0.41340563,-0.0015945142,0.15338936,-0.0022408485,-0.26323894,-0.093184866,0.34450018,0.26714075,0.41478586,-0.10143697,0.08873167,0.38522953,-0.08586953,-0.17901212,-0.06302025,-0.11571262,0.024977937,-0.116771385,-0.23038176,-0.053102378,-0.38988754,0.049019523,0.30801848,-0.18618718,0.15571682,0.05958308,-0.3016477,-0.059362844,-0.10019913,0.013407225,-0.032998547,-0.5173876,0.05232605,-0.23196228,0.5520735,0.15975675,-0.17109849,0.16575295,-0.22536133,0.005403888,0.4480419,0.19050929,-0.011776645,0.67516655,0.010978204,-0.37748784,0.21659468,-0.044319917,-0.058909535,-0.4624788,0.025933035,0.010403706,0.066366516,0.055209342,0.6319617,0.83287585,0.11687017,-0.086109385,0.2636268,-0.2794225,0.32640383,-0.026369419,-0.34043545,0.3566856,0.070274055,-0.31047493,-0.33330455,-0.33054554,0.28617793,0.28197393,0.12338026,-0.40799722,0.21078832
74,0.151798,-0.09634699,-0.49979666,-0.08931653,0.23573512,0.012688496,-0.2999111,-0.15377896,0.42093492,0.2789279,0.40394348,-0.09719786,0.07930139,0.33513728,-0.077103265,-0.22865276,0.024149569,-0.20766994,0.0070347325,-0.20300026,-0.21351798,0.009426818,-0.36879084,0.06050025,0.41738376,-0.20103827,0.17671892,0.0074466555,-0.33690777,-0.011892209,-0.06650959,0.056025673,0.036216952,-0.6623513,-0.08480155,-0.31263366,0.56520617,0.07841924,-0.19243486,0.25223482,-0.21750838,0.107435465,0.593412,0.24683157,0.035926186,0.7933273,-0.032449458,-0.37270343,0.27874193,-0.12599091,-0.014618121,-0.5728574,-0.10374532,-0.038254537,0.16435435,0.08426382,0.6277831,0.88791275,0.030962966,-0.043400753,0.27282968,-0.22636567,0.37306815,-0.07633624,-0.35891277,0.4784972,0.036148954,-0.42861524,-0.30504373,-0.3432589,0.32439545,0.21965754,0.2207783,-0.5231072,0.26485536
75,-0.06781673,-0.10033769,-0.24130595,-0.013172075,-0.14145374,-0.07705827,-0.06813852,0.11069138,0.28207874,0.23483749,0.3664972,-0.01737007,0.058896,0.2684256,-0.12596527,0.2052707,-0.2642115,-0.004746722,-0.044960674,0.10556285,-0.37533772,-0.11284924,-0.26388222,0.24531458,0.22443546,-0.04506755,0.28086156,0.19421999,-0.3358325,-0.14428534,-0.1165054,-0.32873747,-0.13218267,-0.61676353,0.18268238,-0.46000722,0.3408861,0.19074619,-0.13599634,-0.10691163,-0.16122735,0.009730515,0.29791158,0.19269209,0.10551352,0.2684493,-0.012516762,-0.2818584,0.28768072,-0.13202083,-0.007836156,-0.14917086,0.00032176313,0.123755425,0.16820076,0.18123148,0.6325821,0.5349952,0.058307752,-0.06989463,0.3688821,-0.41685694,-0.03655371,-0.056463808,-0.17621912,0.44599771,-0.035063144,-0.29820475,-0.42383197,-0.027893068,0.3518418,0.17018029,0.21931359,-0.24550559,-0.06451156
76,0.15313229,-0.026373325,-0.039362498,-0.1919948,0.36137187,0.21786158,0.42712036,-0.09574005,0.09349666,0.5063849,0.31135452,-0.05851945,-0.42474204,0.6124373,-0.12438368,-0.023448756,0.08478335,0.27774236,0.28701285,0.19053973,0.32681957,0.11197143,-0.19111528,0.037368618,-0.012050291,-0.112627946,-0.21063186,-0.2341931,0.20979959,-0.114942595,0.36207756,0.32096854,0.15561041,0.11552643,0.08071415,0.83848196,0.36859682,0.50103813,0.10874118,-0.019918274,-0.11300638,-0.021574706,-0.32665026,0.21399143,-0.06703049,-0.16673614,0.32844502,0.035884492,-0.32740673,0.073409855,0.31142175,0.4503397,0.0047934675,0.14648637,-0.028717687,-0.15088135,-0.1777416,-0.11874601,0.39124852,-0.13621815,0.15394297,-0.22984265,-0.35073695,0.06964119,-0.31720868,-0.005433063,0.17603232,0.045376662,0.4261959,-0.25280225,-0.050813317,-0.23849313,-0.45600435,0.3228303,-0.19189383
77,-0.20347382,0.12925889,0.03417869,-0.053474348,-0.3632864,-0.05167661,-0.14358601,0.30660334,-0.04266803,-0.20938532,-0.035314992,0.37935632,-0.059273947,0.24824534,-0.15424466,0.4970489,-0.13621175,0.05546789,-0.14299844,0.25578874,-0.28307667,-0.0724949,0.39839572,0.2502165,-0.05861646,0.09832561,-0.09147658,0.25452396,-0.15319689,-0.2027245,-0.4118497,-0.100290656,-0.13880673,-0.26743078,-0.022044752,-0.13418347,-0.14783052,0.23487946,-0.03158526,-0.47066095,0.1630631,0.17236932,-0.091847435,-0.30800745,0.30378556,-0.53123754,0.082762085,0.2001601,0.036732,0.20750837,0.086015195,0.1716433,-0.10778061,-0.1390315,0.3662971,0.0931851,-0.055007007,-0.09563284,-0.23533544,-0.14713256,0.11268875,-0.3102678,-0.07679017,-0.17037462,0.21762659,0.21513335,-0.040628042,0.013094513,-0.25475654,0.45165098,0.16624083,-0.017165534,-0.10269246,0.06770233,-0.3916891
78,0.28349012,0.0062065553,-0.089820385,-0.21020262,0.57861924,0.20390168,0.27126762,-0.089853115,0.24724652,0.26517463,0.29416096,-0.16112748,-0.24202657,0.50240237,-0.09215708,-0.36624363,0.3873648,0.025216894,0.17610095,-0.098509565,0.39534205,0.15214658,-0.20718947,-0.046058584,0.10135196,-0.1125382,-0.32622716,0.0036146669,-0.013171338,-0.08081308,0.22111817,0.48191887,0.086657,0.065497406,-0.12799059,0.82307667,0.48875496,0.26767963,-0.09171398,0.0460808,-0.22278357,0.09836195,-0.07094317,-0.06279772,-0.13126244,0.15453473,0.28090915,-0.07094741,-0.11348219,0.24538441,0.23846294,0.0967734,-0.20989627,0.022506539,-0.10480246,-0.18514836,-0.12573542,0.13161057,0.17230624,0.092654884,-0.12756902,-0.035182536,-0.027659621,0.07113247,-0.20783953,-0.13667202,0.19942737,0.10680973,0.28532994,-0.16427796,-0.10399794,-0.07606608,-0.536592,0.09383567,0.112587854
79,-0.041005548,0.058026154,-0.087059245,-0.2782492,-0.38754264,0.16448574,0.61662424,0.39488855,-0.06914155,-0.07552936,-0.11700588,0.45496643,-0.1883404,0.16751151,-0.22854587,0.7584235,-0.17941308,0.1528437,0.07616433,0.3364005,-0.006872645,0.021742847,0.21999955,0.5975294,-0.100147955,0.07537744,-0.012215674,0.17580013,-0.11366825,-0.25000134,-0.26615247,-0.61356467,-0.29307717,-0.396313,0.17093164,0.39457318,-0.05167221,0.23770419,-0.18457264,-0.28892195,-0.18397082,0.3778191,-0.13536821,-0.15499637,0.44049108,-0.92012846,0.18036526,0.11648119,0.15633953,0.2671568,0.35787696,0.6177051,-0.3714483,0.030336905,0.35849577,0.075420015,-0.21774043,-0.53767544,-0.19027735,-0.22667804,0.21905324,-0.2883356,-0.63604444,-0.21895424,0.08293142,0.15984401,-0.039140344,0.23528014,-0.18546538,0.6270469,0.009334322,-0.2902352,-0.16369098,0.07371365,-0.6333252
80,-0.29556867,0.030785104,-0.15253322,-0.05501943,-0.34402478,-0.16345194,-0.2973362,0.13408937,0.13049857,0.025744384,0.15872966,0.22431529,0.075154714,0.2632902,-0.22433752,0.35829657,-0.17924489,0.011766916,-0.16954443,0.23623186,-0.45370618,-0.103645675,0.14298418,0.2346745,0.21086511,0.0008392489,0.16911013,0.19827901,-0.28067574,-0.21805389,-0.26427427,-0.175663,-0.118872106,-0.43889624,0.027837127,-0.5382572,0.15844242,0.1384895,-0.13058338,-0.26668686,0.105160914,0.14467911,0.20356785,-0.022258343,0.16037485,-0.01781597,0.027555428,0.026265422,0.18739782,-0.05111799,0.042950217,-0.07711494,0.024352575,-0.004293948,0.36111814,0.12008451,0.3735968,0.36065617,-0.11434336,-0.11610404,0.26639014,-0.37574607,0.045453288,-0.15895346,0.09346903,0.4369142,-0.10896655,-0.25527373,-0.31840062,0.116186224,0.3299997,0.05702652,0.13560359,-0.0040228823,-0.28914785
81,-0.08001523,-0.13609774,-0.20084274,0.11180488,-0.09317593,-0.018870134,-0.08712441,0.00805282,0.1031746,0.40075377,0.37474653,0.020494534,-0.15346426,0.40901235,-0.053290002,0.3485993,-0.4259101,0.21646729,0.11828719,0.3032163,-0.31530058,-0.082170404,-0.26529145,0.15009244,0.10693767,-0.058762483,0.28922793,-0.07252874,-0.04364665,-0.023027785,0.054527875,-0.21885173,-0.04448957,-0.51018703,0.16070178,-0.2637952,0.18130587,0.4244384,0.07213559,-0.08884542,0.017136205,-0.066473864,0.017095398,0.3827631,0.17352201,0.047936894,-0.008213114,-0.13534826,-0.01676175,-0.25553527,0.06749174,0.120860115,0.12739618,0.13416661,0.2306891,0.18499771,0.49846187,0.37676284,0.23318335,-0.22599393,0.51687855,-0.43872148,-0.15722285,-0.014601263,-0.25854945,0.46008155,-0.033469364,-0.30581304,-0.1198337,-0.19088453,0.3576989,0.039865173,0.14582013,-0.17621733,-0.1858037
82,-0.22789092,-0.010118324,-0.10130395,0.03071793,-0.36989114,-0.09970557,-0.1865905,0.21472384,0.06990003,0.09268653,0.235208,0.19057174,0.0016031478,0.2858202,-0.10904206,0.49590623,-0.41932574,0.1056244,-0.08252921,0.3081404,-0.51089454,-0.150177,0.038334794,0.25772786,0.06988916,0.06030454,0.26170927,0.15812759,-0.22642018,-0.16959298,-0.2495692,-0.36169946,-0.08300967,-0.52562755,0.18988173,-0.5694326,0.098421834,0.28244844,-0.01398881,-0.30728278,0.08249054,0.039425436,0.121444575,0.07900957,0.22026339,-0.15399404,-0.021301588,-0.03905229,0.09729144,-0.09575306,0.041945722,0.034470268,0.06557652,0.029930016,0.33360785,0.171483,0.46375465,0.2877648,-0.008359104,-0.23907018,0.44411662,-0.4850125,-0.10511791,-0.11849204,-0.0066000167,0.4853922,-0.07631669,-0.23469149,-0.40328696,0.10693101,0.3627546,0.1129103,0.18037455,-0.083267406,-0.3334143
83,0.07920753,-0.21187155,-0.3912515,-0.10705313,0.083869785,0.043000787,-0.0500629,0.03584108,0.28959307,0.30643007,0.35900986,-0.02296416,0.01989606,0.28330052,-0.07688019,0.11799498,-0.23163775,-0.084583946,0.05048727,-0.020636937,-0.2867862,-0.048627753,-0.38071424,0.24478106,0.25187498,-0.08428287,0.2822427,0.0018927442,-0.292044,-0.051158685,-0.017578606,-0.28202385,-0.11482325,-0.6804682,0.13003473,-0.28476653,0.4209829,0.16829684,-0.18122661,0.10678993,-0.2607897,0.057421498,0.396065,0.26963732,0.13216913,0.37759367,-0.002128729,-0.36145613,0.29236293,-0.15406439,0.08202834,-0.251999,-0.09537675,0.11031941,0.1529931,0.1408209,0.67964,0.6157232,0.090056755,-0.21694177,0.45681316,-0.35837844,0.018738432,-0.07519498,-0.26575047,0.44950795,0.020759607,-0.28566635,-0.4372834,-0.15186349,0.27378792,0.09313876,0.21515907,-0.48458496,0.03638966
